Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SellerAge,SellerName
893,20,RL,8414,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,663,0,396,1059,GasA,TA,Y,1068,0,0,1068,0,1,1,0,3,1,TA,6,Typ,0,1,264,Y,192,0,0,0,0,0,0,2,2006,WD,Normal,154.5,63,Amy Mayo
894,20,RL,13284,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,TA,TA,PConc,1064,0,319,1383,GasA,TA,Y,1383,0,0,1383,1,0,1,0,3,1,TA,6,Typ,1,1,354,Y,511,116,0,0,0,0,0,6,2008,WD,Normal,165.0,82,Katrina Tillman
895,90,RL,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,TA,TA,Slab,0,0,0,0,GasA,TA,Y,1535,0,0,1535,0,0,2,0,4,2,TA,8,Typ,0,2,400,Y,0,0,0,0,0,0,0,6,2009,WD,Alloca,118.858,92,Norma Dabbs
896,60,RL,7056,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,400,0,380,780,GasA,TA,Y,983,813,0,1796,1,0,1,1,4,1,TA,8,Typ,1,2,483,Y,0,50,0,0,0,0,0,10,2008,WD,Normal,140.0,49,Michael Radcliff
897,30,RM,8765,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,285,0,666,951,GasA,Ex,N,951,0,0,951,0,0,1,0,2,1,TA,6,Typ,0,1,327,Y,0,28,0,0,0,0,0,4,2006,WD,Abnorml,106.5,97,Nilda Moll
898,90,RL,7018,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,TA,TA,Slab,0,0,0,0,GasA,TA,Y,1120,1120,0,2240,0,0,2,0,6,2,TA,12,Typ,0,2,528,Y,154,0,0,0,0,0,0,6,2009,WD,Alloca,142.953,55,Ida Goyne
899,20,RL,12919,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,2188,0,142,2330,GasA,Ex,Y,2364,0,0,2364,1,0,2,1,2,1,Ex,11,Typ,2,3,820,Y,0,67,0,0,0,0,0,3,2010,New,Partial,611.657,69,Edward Wilson
900,20,RL,6993,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,465,0,447,912,GasA,TA,Y,1236,0,0,1236,0,0,1,0,3,1,TA,6,Typ,1,1,288,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,135.0,99,Edward Preston
901,20,RL,7340,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,322,0,536,858,GasA,TA,Y,858,0,0,858,0,0,1,0,2,1,TA,4,Typ,0,1,684,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,110.0,76,Robert Deleon
902,20,RL,8712,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,860,0,132,992,GasA,TA,Y,1306,0,0,1306,1,0,1,0,2,1,TA,5,Typ,0,1,756,Y,0,0,0,0,0,0,0,5,2009,WD,Normal,153.0,80,Christopher Slaughter
903,60,RL,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,783,783,GasA,Ex,Y,807,702,0,1509,0,0,2,1,3,1,Gd,8,Typ,1,2,393,Y,0,75,0,0,0,0,0,7,2006,WD,Normal,180.0,57,Stacy Davis
904,20,RL,14859,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1670,1670,GasA,Ex,Y,1670,0,0,1670,0,0,2,0,3,1,Gd,7,Typ,1,3,690,Y,144,60,0,0,0,0,0,8,2006,New,Partial,240.0,71,Gary Crane
905,20,RL,6173,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,TA,TA,CBlock,599,0,277,876,GasA,TA,Y,902,0,0,902,0,0,1,0,3,1,TA,6,Typ,0,1,288,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,125.5,36,Sheila Merino
906,20,RL,9920,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,354,290,412,1056,GasA,TA,Y,1063,0,0,1063,1,0,1,0,3,1,TA,6,Typ,0,1,280,Y,0,0,164,0,0,0,0,2,2010,WD,Normal,128.0,53,Lorenzo Park
907,20,RL,13501,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,63,0,1560,1623,GasA,Ex,Y,1636,0,0,1636,1,0,2,0,3,1,Gd,8,Typ,1,3,865,Y,0,60,0,0,0,0,0,6,2007,WD,Normal,255.0,49,James Porter
908,50,RL,11500,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,Gd,TA,CBlock,223,0,794,1017,GasA,Gd,Y,1020,1037,0,2057,0,0,1,1,3,1,Gd,6,Typ,1,1,180,Y,0,0,0,0,322,0,0,6,2006,WD,Normal,250.0,63,John Campbell
909,20,RL,8885,Pave,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,301,324,239,864,GasA,TA,Y,902,0,0,902,1,0,1,0,2,1,TA,5,Typ,0,2,484,Y,164,0,0,0,0,0,0,6,2006,WD,Normal,131.0,80,Jill Beasley
910,60,RL,12589,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,742,742,GasA,Ex,Y,742,742,0,1484,0,0,2,1,3,1,Gd,8,Typ,1,2,390,Y,36,24,0,0,0,0,0,6,2009,WD,Normal,174.0,61,David Asberry
911,90,RL,11600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,443,0,662,1105,GasA,TA,Y,1105,1169,0,2274,0,0,2,0,5,2,TA,12,Typ,0,2,480,Y,0,0,0,0,0,0,0,1,2010,WD,Normal,154.3,59,Dorothy Johnson
912,20,RL,9286,Pave,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,196,0,1072,1268,GasA,TA,Y,1268,0,0,1268,0,0,1,1,3,1,Gd,5,Typ,0,1,252,Y,173,0,0,0,0,0,0,10,2009,WD,Normal,143.5,81,Angela Gregoire
913,30,RM,6120,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,489,0,279,768,GasA,TA,N,1015,0,0,1015,0,0,1,0,3,1,TA,6,Min1,0,1,450,Y,0,0,112,0,120,0,620,7,2006,WD,Abnorml,88.0,99,Regina Castanada
914,90,RH,6270,Pave,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,284,0,717,1001,GasA,TA,N,1001,1001,0,2002,0,0,2,0,4,2,TA,8,Typ,0,3,871,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,145.0,45,Michael Reddick
915,160,FV,3000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,294,0,318,612,GasA,Ex,Y,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,2,528,Y,0,234,0,0,0,0,0,6,2009,New,Partial,173.733,59,Santos Hogue
916,160,RM,2001,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,0,0,546,546,GasA,Fa,Y,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,1,286,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,75.0,56,Brad Piper
917,20,C (all),9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,CBlock,50,0,430,480,GasA,TA,N,480,0,0,480,1,0,0,0,1,1,TA,4,Typ,0,1,308,Y,0,0,0,0,0,0,0,10,2006,WD,Abnorml,35.311,86,Billy Martin
918,20,RL,17140,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,1059,0,75,1134,GasA,Ex,Y,1229,0,0,1229,0,0,1,0,3,1,TA,6,Typ,0,1,284,Y,0,0,0,0,0,0,0,4,2009,WD,Normal,135.0,55,Larry Mcmaster
919,60,RL,13125,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,48,634,422,1104,GasA,Ex,Y,912,1215,0,2127,1,0,2,1,4,1,Gd,8,Typ,1,3,833,Y,72,192,224,0,0,0,0,11,2007,WD,Normal,238.0,58,James Kline
920,20,RL,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,Ex,TA,CBlock,528,411,245,1184,GasA,Ex,Y,1414,0,0,1414,1,0,1,0,3,1,TA,6,Min1,1,2,601,Y,0,51,0,0,190,0,0,5,2008,WD,Normal,176.5,99,Geraldo Hartman
921,60,RL,8462,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,Gd,Gd,PConc,814,0,114,928,GasA,Ex,Y,936,785,0,1721,0,1,2,1,3,1,Gd,7,Typ,0,2,471,Y,300,87,0,0,0,0,0,7,2007,WD,Normal,201.0,81,Eugene Walker
922,90,RL,8777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,1084,0,188,1272,GasA,Gd,Y,1272,928,0,2200,2,0,2,2,4,2,TA,9,Typ,0,0,0,N,0,70,0,0,0,0,0,9,2008,WD,Normal,145.9,32,Elizabeth Caberto
923,20,RL,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,28,0,1288,1316,GasA,Ex,Y,1316,0,0,1316,0,0,2,0,3,1,Gd,6,Typ,1,2,397,Y,100,0,0,23,0,0,0,10,2006,New,Partial,169.99,51,Martha White
924,120,RL,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,Gd,TA,PConc,165,841,598,1604,GasA,Ex,Y,1617,0,0,1617,1,0,2,0,2,1,Gd,5,Typ,1,2,533,Y,0,69,0,0,0,0,0,7,2008,WD,Normal,193.0,59,Darrell Varner
925,20,RL,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,TA,Gd,CBlock,625,1061,0,1686,GasA,TA,Y,1686,0,0,1686,1,0,2,0,3,1,TA,7,Typ,1,2,612,Y,384,131,0,0,0,0,0,5,2006,WD,Normal,207.5,82,Joyce Smith
926,20,RL,15611,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,767,93,266,1126,GasA,TA,Y,1126,0,0,1126,0,1,2,0,3,1,Ex,6,Typ,0,2,540,Y,180,0,0,0,0,0,0,3,2008,WD,Abnorml,175.0,58,Lynn Zocklein
927,60,RL,11999,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1181,1181,GasA,Ex,Y,1234,1140,0,2374,0,0,2,1,4,1,Ex,10,Typ,1,3,656,Y,104,100,0,0,0,0,0,5,2007,WD,Normal,285.0,18,Doris Hartrick
928,60,RL,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,552,0,280,832,GasA,Gd,Y,1098,880,0,1978,0,0,2,1,4,1,TA,9,Typ,1,2,486,Y,0,43,0,0,0,0,0,4,2008,WD,Normal,176.0,92,Doris Taylor
929,20,RL,11838,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1753,1753,GasA,Ex,Y,1788,0,0,1788,0,0,2,0,3,1,Ex,7,Typ,1,2,522,Y,202,151,0,0,0,0,0,6,2009,WD,Normal,236.5,33,James Stout
930,60,RL,13006,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,0,0,964,964,GasA,Gd,Y,993,1243,0,2236,0,0,2,1,4,1,Gd,8,Typ,1,2,642,Y,0,0,0,0,0,0,0,11,2006,WD,Normal,222.0,42,Florencio Hill
931,20,RL,8925,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,16,0,1450,1466,GasA,Ex,Y,1466,0,0,1466,0,0,2,0,3,1,Gd,7,Typ,0,3,610,Y,100,18,0,0,0,0,0,7,2009,WD,Normal,201.0,45,Joanne Navarro
932,20,RL,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,338,466,121,925,GasA,Ex,Y,925,0,0,925,0,1,1,0,2,1,TA,5,Typ,0,1,429,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,117.5,78,Martina Rauch
933,20,RL,11670,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Ex,TA,PConc,0,0,1905,1905,GasA,Ex,Y,1905,0,0,1905,0,0,2,0,3,1,Ex,8,Typ,1,3,788,Y,0,191,0,0,0,0,0,3,2007,WD,Normal,320.0,73,Kelvin Traino
934,20,RL,8487,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,20,0,1480,1500,GasA,Ex,Y,1500,0,0,1500,0,0,2,0,3,1,Gd,6,Typ,0,2,570,Y,192,36,0,0,0,0,0,8,2009,WD,Normal,190.0,99,Anne Alexander
935,20,RL,27650,Pave,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,TA,TA,CBlock,425,0,160,585,GasA,Ex,Y,2069,0,0,2069,1,0,2,0,4,1,Gd,9,Typ,1,2,505,Y,0,0,0,0,0,0,0,11,2008,WD,Normal,242.0,34,Hubert Forrester
936,30,RL,5825,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,TA,Gd,PConc,0,0,600,600,GasA,Gd,Y,747,0,0,747,0,0,1,0,1,1,TA,5,Typ,0,2,528,Y,0,0,32,0,0,0,0,6,2006,WD,Normal,79.9,84,Patricia Gonzalez
937,20,RL,10083,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,833,0,343,1176,GasA,Ex,Y,1200,0,0,1200,1,0,2,0,2,1,Gd,5,Typ,0,2,555,Y,0,41,0,0,0,0,0,8,2009,WD,Normal,184.9,93,Ryan Ekstrom
938,60,RL,9675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,341,0,772,1113,GasA,Ex,Y,1113,858,0,1971,0,0,2,1,3,1,Gd,8,Typ,1,2,689,Y,0,48,0,0,0,0,0,2,2009,WD,Normal,253.0,46,June Pfau
939,60,RL,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,464,0,927,1391,GasA,Ex,Y,1391,571,0,1962,0,0,2,1,3,1,Gd,7,Typ,0,3,868,Y,0,90,0,0,0,0,0,8,2006,New,Partial,239.799,49,Alex Mcnair
940,70,RL,24090,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,0,0,1032,1032,GasA,Ex,Y,1207,1196,0,2403,0,0,2,0,4,1,TA,10,Typ,2,1,349,Y,56,0,318,0,0,0,0,6,2010,COD,Normal,244.4,45,Kelly Mouzon
941,90,RL,12640,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,936,396,396,1728,GasA,TA,Y,1728,0,0,1728,0,0,2,0,4,2,TA,8,Typ,0,2,574,Y,40,0,0,0,0,0,0,7,2006,WD,Normal,150.9,89,Kenneth Baker
942,60,RL,8755,Pave,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,772,0,220,992,GasA,Ex,Y,1022,1038,0,2060,1,0,2,1,3,1,Gd,8,Typ,1,2,390,Y,0,0,0,168,0,0,0,6,2009,WD,Normal,214.0,68,Betty Fluitt
943,90,RL,7711,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,1440,0,0,1440,GasA,TA,Y,1440,0,0,1440,2,0,2,0,4,2,TA,8,Typ,0,0,0,N,321,0,0,0,0,0,0,8,2007,Oth,Abnorml,150.0,49,Marquita Reed
944,90,RL,25000,Pave,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,0,0,1632,1632,GasA,TA,Y,1632,0,0,1632,0,0,2,0,4,2,TA,8,Typ,0,2,576,P,0,0,0,0,0,0,0,6,2007,WD,Normal,143.0,23,Karen Ghosh
945,20,RL,14375,Pave,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,111,354,354,819,GasA,Gd,Y,1344,0,0,1344,0,1,1,0,3,1,Gd,7,Typ,1,2,525,Y,0,118,0,0,233,0,0,1,2009,COD,Abnorml,137.5,49,Edward Duckworth
946,50,RM,8820,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,1088,0,0,1088,GasA,TA,Y,1188,561,120,1869,0,0,1,0,2,1,TA,7,Typ,0,2,456,Y,48,0,244,0,0,0,0,9,2009,WD,Normal,124.9,67,Alyssa Roe
947,80,RL,8163,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,748,294,102,1144,GasA,TA,Y,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,1,1,796,Y,86,0,0,0,0,0,0,3,2006,WD,Normal,143.0,55,Helen Bennett
948,20,RL,14536,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1300,0,316,1616,GasA,Ex,Y,1629,0,0,1629,1,0,2,0,3,1,Gd,9,Typ,1,3,808,Y,0,252,0,0,0,0,0,11,2007,WD,Normal,270.0,26,George Cleveland
949,60,RL,14006,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,936,936,GasA,Ex,Y,936,840,0,1776,0,0,2,1,3,1,Gd,7,Typ,1,2,474,Y,144,96,0,0,0,0,0,2,2006,WD,Normal,192.5,86,James Brisbon
950,20,RL,9360,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,982,0,179,1161,GasA,TA,Y,1381,0,0,1381,1,0,1,1,3,1,Gd,5,Typ,1,2,676,Y,0,0,0,0,0,0,0,3,2010,WD,Normal,197.5,78,Patricia Fannin
951,20,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,398,149,317,864,GasA,Gd,Y,864,0,0,864,1,0,1,0,3,1,Gd,5,Typ,0,2,720,Y,194,0,0,0,0,0,0,7,2007,WD,Normal,129.0,46,Celestine Ramp
952,20,RH,7800,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,641,0,187,828,GasA,Gd,Y,965,0,0,965,1,0,1,0,3,1,TA,6,Typ,0,1,300,Y,421,0,0,0,0,0,0,7,2006,WD,Abnorml,119.9,57,Helene Suchan
953,85,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,TA,Gd,CBlock,660,0,108,768,GasA,Gd,Y,768,0,0,768,0,1,1,0,2,1,TA,5,Typ,0,1,396,Y,192,0,0,0,0,0,0,4,2009,WD,Normal,133.9,91,Mary Shomo
954,60,RL,11075,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,562,193,29,784,GasA,Ex,Y,1168,800,0,1968,0,1,2,1,4,1,TA,7,Min2,1,2,530,Y,305,189,0,0,0,0,400,9,2008,WD,Normal,172.0,66,Jacob Cook
955,90,RL,9400,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,TA,TA,CBlock,945,0,0,945,GasA,TA,Y,980,0,0,980,0,2,2,0,4,0,TA,4,Typ,0,0,0,Y,0,0,0,0,0,0,0,10,2006,WD,AdjLand,127.5,65,John Hendricks
956,90,RH,7136,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,484,0,495,979,GasA,TA,N,979,979,0,1958,0,0,2,0,4,2,TA,8,Typ,0,2,492,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,145.0,28,Christopher Galligan
957,160,RM,1300,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,285,0,276,561,GasA,TA,Y,561,668,0,1229,0,0,1,1,2,1,TA,5,Typ,1,2,462,Y,150,0,0,0,0,0,0,5,2009,WD,Normal,124.0,90,Richard Sanders
958,20,RL,7420,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,417,0,640,1057,GasA,TA,Y,1057,0,0,1057,0,0,1,0,3,1,TA,6,Typ,0,2,576,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,132.0,49,Ellen Yates
959,20,RL,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,699,0,638,1337,GasA,Ex,Y,1337,0,0,1337,1,0,2,0,3,1,Gd,6,Typ,0,2,531,Y,0,39,0,0,0,0,0,10,2007,WD,Normal,185.0,68,James Daise
